	__file__     = main.py
	out_dir      = ./models/seresnet101_fold0_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f8550597c50>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f8608f855c0>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0002000 10200.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.130  0.105  0.542  (0.772)  |  2 hr 37 min
0.0002000 10300.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.149  0.067  0.431  (0.618)  |  2 hr 39 min
0.0002000 10400.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.123  0.073  0.469  (0.722)  |  2 hr 40 min
0.0002000 10500.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.189  0.116  0.677  (0.618)  |  2 hr 42 min
0.0002000 10600.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.083  0.042  0.754  (0.642)  |  2 hr 43 min
0.0002000 10700.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.189  0.161  0.531  (0.587)  |  2 hr 45 min
0.0002000 10800.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.164  0.113  0.292  (0.446)  |  2 hr 46 min
0.0002000 10900.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.174  0.128  0.463  (0.358)  |  2 hr 48 min
0.0002000 11000.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.161  0.198  0.625  (0.536)  |  2 hr 49 min
0.0002000 11100.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.209  0.122  0.458  (0.402)  |  2 hr 51 min
0.0002000 11200.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.129  0.054  0.754  (0.424)  |  2 hr 52 min
0.0002000 11300.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.167  0.127  0.379  (0.326)  |  2 hr 54 min
0.0002000 11400.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.047  0.008  0.458  (0.739)  |  2 hr 55 min
0.0002000 11500.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.202  0.103  0.671  (0.451)  |  2 hr 57 min
