	__file__     = main.py
	out_dir      = ./models/seresnext101_fold0_pseudo_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f5cf0b60b70>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f5da94a7588>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0002000 9300.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.289  0.196  0.067  (0.210)  |  2 hr 36 min
0.0002000 9400.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.280  0.224  0.098  (0.233)  |  2 hr 38 min
0.0002000 9500.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.297  0.189  0.062  (0.417)  |  2 hr 40 min
0.0002000 9600.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.246  0.136  0.067  (0.185)  |  2 hr 41 min
0.0002000 9700.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.270  0.188  0.219  (0.198)  |  2 hr 43 min
0.0002000 9800.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.185  0.188  0.098  (0.368)  |  2 hr 45 min
0.0002000 9900.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.131  0.043  0.175  (0.924)  |  2 hr 46 min
save max valid!!!!!! : 0.5294027777777778
change hard_ratio: 0.01
0.0002000 10000.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.157  0.056  0.254  (0.630)  |  2 hr 49 min
0.0002000 10100.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.081  0.011  0.469  (0.840)  |  2 hr 51 min
0.0002000 10200.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.195  0.081  0.427  (0.545)  |  2 hr 52 min
0.0002000 10300.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.140  0.152  0.442  (0.708)  |  2 hr 54 min
0.0002000 10400.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.162  0.088  0.410  (0.635)  |  2 hr 56 min
0.0002000 10500.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.072  0.012  0.546  (0.778)  |  2 hr 57 min
0.0002000 10600.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.116  0.051  0.625  (0.683)  |  2 hr 59 min
0.0002000 10700.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.180  0.046  0.363  (0.518)  |  3 hr 00 min
0.0002000 10800.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.145  0.067  0.438  (0.550)  |  3 hr 02 min
0.0002000 10900.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.195  0.214  0.542  (0.347)  |  3 hr 04 min
0.0002000 11000.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.200  0.146  0.698  (0.503)  |  3 hr 05 min
0.0002000 11100.0    5.0 | 0.819  0.369  0.038  (0.529)   | 1.179  0.057  0.379  (0.592)  |  3 hr 07 min
